key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
Hoshea,Осия,Hoshea,9 years from c. 748,A6-B,False, , , ,Осия, , , , 
Hosea,Осия,Hosea, ,A6-B,False, , , ,Осия, , , , 
Isaiah,Исая,Isaiah, ,A6-B,False, , , ,Исая, , , , 
Micah,Мика,Micah, ,A6-B,False, , , ,Мика, , , , 
Zephaniah,Софония,Zephaniah, ,A6-B,False, , , ,Софония, , , , 
Nahum,Наум,Nahum, ,A6-B,False, , , ,Наум, , , , 
Jeremiah,Йеремия,Jeremiah, ,A6-B,False, , , ,Йеремия, , , , 
Habakuk,Авакум,Habakuk, ,A6-B,False, , , ,Авакум, , , , 
Daniel,Даниел,Daniel, ,A6-B,False, , , ,Даниел, , , , 
Ezekiel,Езекиил,Ezekiel, ,A6-B,False, , , ,Езекиил, , , , 
Obadiah,Авдия,Obadiah, ,A6-B,False, , , ,Авдия, , , , 
Babylon,"Даниил 2:32, 36-38; 7:4","Daniel 2:32, 36-38; 7:4", ,B9,False, , , ,"Даниил 2:32, 36-38; 7:4", , , , 
Medopersia,"Даниил 2:32, 39; 7:5","Daniel 2:32, 39; 7:5", ,B9,False, , , ,"Даниил 2:32, 39; 7:5", , , , 
Greece,"Даниил 2:32, 39; 7:6","Daniel 2:32, 39; 7:6", ,B9,False, , , ,"Даниил 2:32, 39; 7:6", , , , 
Rome,"Даниил 2:33, 40; 7:7","Daniel 2:33, 40; 7:7", ,B9,False, , , ,"Даниил 2:33, 40; 7:7", , , , 
Angloamerica,"Даниил 2:33, 41-43","Daniel 2:33, 41-43", ,B9,False, , , ,"Даниил 2:33, 41-43", , , , 
Babylon_c,Вавилон,Babylon, ,B9,False, , , ,Вавилон, , , , 
Medopersia_c,Мидо-Персия,Medo-Persia, ,B9,False, , , ,Мидо-Персия, , , , 
Greece_c,Гърция,Greece, ,B9,False, , , ,Гърция, , , , 
Rome_c,Рим,Rome, ,B9,False, , , ,Рим, , , , 
Angloamerica_c,Англо-Америка,Anglo-America, ,B9,False, , , ,Англо-Америка, , , , 
daniel2_1,Цар Навуходоносор,King Nebuchadnezzar,607 BCE,B9,False, , , ,Цар Навуходоносор, , , , 
daniel2_2,разрушава Йерусалим,destroys Jerusalem,appendix B9,B9,False, , , ,разрушава Йерусалим, , , , 
daniel2_3,Завладява Вавилон,Conquers Babylon,539 BCE,B9,False, , , ,Завладява Вавилон, , , , 
daniel2_4,Кир постановява завръщането,Cyrus decrees return,537 BCE,B9,False, , , ,Кир постановява завръщането, , , , 
daniel2_5,от евреите до Йерусалим,of Jews to Jerusalem, ,B9,False, , , ,от евреите до Йерусалим, , , , 
daniel2_6,Александър Велики,Alexander the Great,331 BCE,B9,False, , , ,Александър Велики, , , , 
daniel2_7,завладява Персия,conquers Persia, ,B9,False, , , ,завладява Персия, , , , 
daniel2_8,Власти над Израел,Rules over Israel,63 BCE,B9,False, , , ,Власти над Израел, , , , 
daniel2_9,Разрушава Йерусалим,Destroys Jerusalem,70 CE,B9,False, , , ,Разрушава Йерусалим, , , , 
daniel2_10,"По време на Първата световна война,","During World War I,",1914-1918 CE,B9,False, , , ,"По време на Първата световна война,", , , , 
daniel2_11,Англо-американска световна сила,Anglo-American World Power, ,B9,False, , , ,Англо-американска световна сила, , , , 
daniel2_12,се появява,comes into being,End 4.2,B9,False, , , ,се появява, , , , 
607BCE,607 г. пр.н.е.,607 B.C.E.,accommodate for language,B9,False, , , ,607 г. пр.н.е., , , , 
539BCE,539 г. пр.н.е.,539 B.C.E.,systems in style:,B9,False, , , ,539 г. пр.н.е., , , , 
537BCE,537 г. пр.н.е.,537 B.C.E.,>>year 537 before time<<,B9,False, , , ,537 г. пр.н.е., , , , 
331BCE,331 г. пр.н.е.,331 B.C.E.,so they need a word,B9,False, , , ,331 г. пр.н.е., , , , 
63BCE,63 г. пр.н.е.,63 B.C.E.,prior to the year,B9,False, , , ,63 г. пр.н.е., , , , 
70CE,70 г. сл. Хр.,70 C.E.,and something,B9,False, , , ,70 г. сл. Хр., , , , 
1914CE,1914-1918 г. сл. Хр.,1914-1918 C.E.,after the year,B9,False, , , ,1914-1918 г. сл. Хр., , , , 
7times,Откровение 12:9,Revelation 12:9, ,scripture,False, , , ,Откровение 12:9, , , , 
infliction2,Деяния 7:6,Acts 7:6, ,scripture,False, , , ,Деяния 7:6, , , , 
eastern-zhou,770-256 г. пр.н.е.,770-256 BC, ,span_bc,False, , , ,770-256 г. пр.н.е., , , , 
430years,1943 – 1513 г. пр.н.е.,1943 – 1513 B.C.E., ,span_bce,False, , , ,1943 – 1513 г. пр.н.е., , , , 
eastern-han,25-220 г. сл. Хр.,25-220 CE, ,span_ce,False, , , ,25-220 г. сл. Хр., , , , 
northern-dynasties,368-581 г. сл. Хр.,368-581 CE, ,span_ce,False, , , ,368-581 г. сл. Хр., , , , 
southern-dynasties,420-589 г. сл. Хр.,420-589 CE, ,span_ce,False, , , ,420-589 г. сл. Хр., , , , 
khmer_empire,804 – 1431,804 – 1431, ,timespan,True, , , ,804 – 1431, , , , 
byzantine_empire,330 – 1453,330 – 1453, ,timespan,True, , , ,330 – 1453, , , , 
ottoman_empire,1299 – 1922,1299 – 1922, ,timespan,True, , , ,1299 – 1922, , , , 
holy_roman_empire,800 – 924,800 – 924, ,timespan,True, , , ,800 – 924, , , , 
holy_roman_empire2,962 – 1806,962 – 1806,fixed 2024-12-31,timespan,True, , , ,962 – 1806, , , , 
inca_empire,1438 – 1533,1438 – 1533, ,timespan,True, , , ,1438 – 1533, , , , 
gupta_empire,319 – 550,319 – 550, ,timespan,True, , , ,319 – 550, , , , 
Umayyad,661 – 750,661 – 750, ,timespan,True, , , ,661 – 750, , , , 
Abbasid,750 – 1258,750 – 1258, ,timespan,True, , , ,750 – 1258, , , , 
Mamluk,1250 – 1517,1250 – 1517, ,timespan,True, , , ,1250 – 1517, , , , 
seljuk_empire,1037 – 1194,1037 – 1194,"Seljuk Empire 1037-1194, part of Seljuk dynasty 1037-1308",timespan,True, , , ,1037 – 1194, , , , 
lombard,568 – 774,568 – 774,Kingdom of the Lombards 568-774,timespan,True, , , ,568 – 774, , , , 
qing-dynasty,1636-1912,1636-1912, ,timespan,True, , , ,1636-1912, , , , 
ming-dynasty,1368-1644,1368-1644, ,timespan,True, , , ,1368-1644, , , , 
yuan-dynasty,1271-1368,1271-1368, ,timespan,True, , , ,1271-1368, , , , 
southern-song,1127-1279,1127-1279, ,timespan,True, , , ,1127-1279, , , , 
northern-song,960-1127,960-1127, ,timespan,True, , , ,960-1127, , , , 
western-xia,1038-1227,1038-1227, ,timespan,True, , , ,1038-1227, , , , 
maya_classic,250–950,250–950, ,timespan,True, , , ,250–950, , , , 
maya_postclassic,950-1539,950-1539, ,timespan,True, , , ,950-1539, , , , 
tran_dynasty,1225–1400,1225–1400, ,timespan,True, , , ,1225–1400, , , , 
le_dynasty,1428–1527,1428–1527,triều Lê sơ or Vietnamese: nhà Lê sơ,timespan,True, , , ,1428–1527, , , , 
revival_le_dynasty,1533-1789,1533-1789, ,timespan,True, , , ,1533-1789, , , , 
nguyen_dynasty,1802 – 1883,1802 – 1883, ,timespan,True, , , ,1802 – 1883, , , , 
edo,1603 – 1868,1603 – 1868, ,timespan,True, , , ,1603 – 1868, , , , 
meiji,1868 – 1912,1868 – 1912, ,timespan,True, , , ,1868 – 1912, , , , 
Julius,Юлиус,Julius, ,wiki,False, , , ,Юлиус, , , , 
Caligula,Калигула,Caligula, ,wiki,False, , , ,Калигула, , , , 
Nero,Нерон,Nero, ,wiki,False, , , ,Нерон, , , , 
Galba-Otho-Vitellius,"Галба, Отон и Вителий (Годината на четиримата императори)","Galba, Otho and Vitellius (Year of the Four Emperors)", ,wiki,False, , , ,"Галба, Отон и Вителий (Годината на четиримата императори)", , , , 
Vespasian,Веспасиан,Vespasian, ,wiki,False, , , ,Веспасиан, , , , 
covid19,COVID-19,Covid-19, ,wiki,False, , , ,COVID-19, , , , 
nicaea1,Първи Никейски събор,First Council of Nicaea, ,wiki,False, , , ,Първи Никейски събор, , , , 
oxyrhynchus,Папируси от Оксиринх,Oxyrhynchus Papyri, ,wiki,False, , , ,Папируси от Оксиринх, , , , 
p52,Папирус P52,Papyrus P52, ,wiki,False, , , ,Папирус P52, , , , 
qing-dynasty_c,Династия Цин,Qing dynasty,1636-1912,wiki,False, , , ,Династия Цин, , , , 
ming-dynasty_c,Династията Мин в имперски Китай,Ming dynasty in imperial China,1368-1644,wiki,False, , , ,Династията Мин в имперски Китай, , , , 
yuan-dynasty_c,Юан,Yuan,1271-1368,wiki,False, , , ,Юан, , , , 
southern-song_c,Южна песен,Southern Song,1127-1279,wiki,False, , , ,Южна песен, , , , 
northern-song_c,Северна песен,Northern Song,960-1127,wiki,False, , , ,Северна песен, , , , 
western-xia_c,Западна Ся,Western Xia,1038-1227,wiki,False, , , ,Западна Ся, , , , 
Copernicus,Николай Коперник,Nicolaus Copernicus, ,wiki,False, , , ,Николай Коперник, , , , 
Galileo,Галилео Галилей,Galileo Galilei,Galileo di Vincenzo Bonaiuti de' Galilei,wiki,False, , , ,Галилео Галилей, , , , 
Newton,Исак Нютон,Isaac Newton, ,wiki,False, , , ,Исак Нютон, , , , 
shang-dynasty_c,Династия Шан,Shang dynasty,c. 1600-1046 BC,wiki,False, , , ,Династия Шан, , , , 
western-zhou_c,Западен Джоу,Western Zhou,c. 1046-771 BC,wiki,False, , , ,Западен Джоу, , , , 
eastern-zhou_c,Източна Джоу,Eastern Zhou,770-256 BC,wiki,False, , , ,Източна Джоу, , , , 
western-han_c,Западна Хан,Western Han,207 BC – 9 CE,wiki,False, , , ,Западна Хан, , , , 
eastern-han_c,Източна Хан,Eastern Han,25-220 CE,wiki,False, , , ,Източна Хан, , , , 
three-kingdoms_c,Китай,China,Three kingdoms 220-280 CE,wiki,False, , , ,Китай, , , , 
sixteen-kingdoms_c,Китай,China,Sixteen kingdoms 304-439 CE,wiki,False, , , ,Китай, , , , 
northern-dynasties_c,Северните династии,Northern dynasties,368-581 CE,wiki,False, , , ,Северните династии, , , , 
southern-dynasties_c,Южни династии,Southern dynasties,420-589 CE,wiki,False, , , ,Южни династии, , , , 
tang-dynasty2_c,Династия Тан,Tang dynasty,"618-690, 705-907",wiki,False, , , ,Династия Тан, , , , 
byzantine_empire_c,Византийска империя,Byzantine Empire,330–1453 ,wiki,False, , , ,Византийска империя, , , , 
ottoman_empire_c,Османска империя,Ottoman Empire,1299–1922,wiki,False, , , ,Османска империя, , , , 
Genghis,Чингис хан,Genghis Khan,c. 1162 – August 1227,wiki,False, , , ,Чингис хан, , , , 
inca_empire_c,Империята на инките,Inca empire, ,wiki,False, , , ,Империята на инките, , , , 
gupta_empire_c,Империята Гупта,Gupta Empire, ,wiki,False, , , ,Империята Гупта, , , , 
Teotihuacan_c,Теотиуакан,Teotihuacan, ,wiki,False, , , ,Теотиуакан, , , , 
Abbasid_c,Абасидски халифат,Abbasid Caliphate, ,wiki,False, , , ,Абасидски халифат, , , , 
Mamluk_c,Мамелюкски султанат,Mamluk Sultanate, ,wiki,False, , , ,Мамелюкски султанат, , , , 
Al-Ghazali,Ал-Газали,Al-Ghazali,2024-07-30,wiki,False, , , ,Ал-Газали, , , , 
wulfila,Библията на Вулфила,Wulfila Bible,2025-09-20,wiki,False, , , ,Библията на Вулфила, , , , 
tran_dynasty_c,Династия Тран,Trần dynasty,1225–1400,wiki,False, , , ,Династия Тран, , , , 
le_dynasty_c,Династия Ле,Lê dynasty,1428-1527,wiki,False, , , ,Династия Ле, , , , 
revival_le_dynasty_c,Господарите Trịnh и господарите Nguyễn,Trịnh lords and Nguyễn lords,"Nhà Lê trung hưng, Revival Lê dynasty 1533–1789 ",wiki,False, , , ,Господарите Trịnh и господарите Nguyễn, , , , 
seljuk_empire_c,Селджукска империя,Seljuk empire, ,wiki,False, , , ,Селджукска империя, , , , 
vandals_c,Вандали,Vandals, ,wiki,False, , , ,Вандали, , , , 
lombard_c,Ломбардско кралство,Lombard Kingdom,2025-10-13,wiki,False, , , ,Ломбардско кралство, , , , 
people,хора,people, ,deprecated,False, , , ,хора, , , , 
judges,съдии,judges, ,deprecated,False, , , ,съдии, , , , 
prophets,пророци,prophets, ,deprecated,False, , , ,пророци, , , , 
kings,крале,kings, ,deprecated,False, , , ,крале, , , , 
periods,периоди,periods, ,deprecated,False, , , ,периоди, , , , 
events,събития,events, ,deprecated,False, , , ,събития, , , , 
objects,предмети или елементи,objects or items, ,deprecated,False, , , ,предмети или елементи, , , , 
event_destruction_samaria2,740 г. пр.н.е. от Асирия,740 B.C.E. by Assyria,was shortened here for 2 lines,deprecated,False, , , ,740 г. пр.н.е. от Асирия, , , , 
photodrama,„Фотодрамата на сътворението“ е показана за първи път в Ню Йорк на 11 януари 1914 г.,"The “Photo-Drama of Creation” is first shown in New York on January 11, 1914", ,deprecated,False, , , ,„Фотодрамата на сътворението“ е показана за първи път в Ню Йорк на 11 януари 1914 г., , , , 
truth_book,"Книгата „Истината, която води към вечен живот“ е издадена през 1968 г.",The book “The Truth That Leads to Eternal Life” is released 1968, ,deprecated,False, , , ,"Книгата „Истината, която води към вечен живот“ е издадена през 1968 г.", , , , 
jw_broadcasting,Старт на JW Broadcasting® през октомври 2014 г.,Start of JW Broadcasting® in October 2014, ,deprecated,False, , , ,Старт на JW Broadcasting® през октомври 2014 г., , , , 
meeting_workbook,"Нов формат на срещи през седмицата с „Работна тетрадка за срещи“, считано от януари 2016 г.",New format of midweek meeting with “Meeting Workbook” starting January 2016, ,deprecated,False, , , ,"Нов формат на срещи през седмицата с „Работна тетрадка за срещи“, считано от януари 2016 г.", , , , 
terahfam,Членове на семейството на Тара,Members of Terah’s family, ,deprecated,False, , , ,Членове на семейството на Тара, , , , 
metropolitan,Начало на проповядването в метрополиси през 2011 г.,Start of metropolitan witnessing in 2011, ,deprecated,False, , , ,Начало на проповядването в метрополиси през 2011 г., , , , 
jw_org,Стартиране на JW.ORG с инструкции в Службата на Царството през декември 2012 г.,Start of JW.ORG with instructions in Kingdom Ministry December 2012, ,deprecated,False, , , ,Стартиране на JW.ORG с инструкции в Службата на Царството през декември 2012 г., , , , 
Babylon2,, ,no text left and right – empty!,deprecated,False, , , ,, , , , 
daniel2_shift,,0,Start 4.2,deprecated,False, , , ,, , , , 
Gatam,Гатам,Gatam,Genesis 36:11,deprecated,False, , , ,Гатам, , , , 
Adbeel,Адбил,Adbeel,Genesis 25:13,deprecated,False, , , ,Адбил, , , , 
Mibsam,Мибсам,Mibsam,Genesis 25:13,deprecated,False, , , ,Мибсам, , , , 
Dumah,Дума,Dumah,Genesis 25:14,deprecated,False, , , ,Дума, , , , 
Massa,Маса,Massa,Genesis 25:14,deprecated,False, , , ,Маса, , , , 
tang-dynasty1,, , ,deprecated,False, , , ,, , , , 
xia-dynasty,Династия Ся в Китай около 2070 г. – около 1600 г. пр.н.е.,Xia dynasty in China c. 2070 – c. 1600 BC, ,deprecated,False, , , ,Династия Ся в Китай около 2070 г. – около 1600 г. пр.н.е., , , , 
Midianites,"1) Мадиамците: Числа 31:2, 3","1) Midianites: Numbers 31:2, 3", ,deprecated,False, , , ,"1) Мадиамците: Числа 31:2, 3", , , , 
Moabites,"2) Моавци: Второзаконие 23:3, 4","2) Moabites: Deuteronomy 23:3, 4", ,deprecated,False, , , ,"2) Моавци: Второзаконие 23:3, 4", , , , 
Ammonites,3) Амонити: Исус Навин 12:2,3) Ammonites: Joshua 12:2, ,deprecated,False, , , ,3) Амонити: Исус Навин 12:2, , , , 
Edomites,4) Едомити: Числа 20:14-17,4) Edomites: Numbers 20:14-17, ,deprecated,False, , , ,4) Едомити: Числа 20:14-17, , , , 
Temanites,5) Теманци: Йов 42:7,5) Temanites: Job 42:7, ,deprecated,False, , , ,5) Теманци: Йов 42:7, , , , 
Amalekites,6) Амаликити: 1 Царе 15:2,6) Amalekites: 1 Samuel 15:2,2024-09-29,deprecated,False, , , ,6) Амаликити: 1 Царе 15:2, , , , 
king_south_light, , ,2025-02-05,deprecated,False, , , , , , , , 
king_north_light, , ,2025-02-05,deprecated,False, , , , , , , , 
daniel2_iron, , ,2025-02-05,deprecated,False, , , , , , , , 
